customer_tweet_id,customer_text,apple_reply_id,apple_reply
1662254,@applesupport I’m having delay with speech when on a call...this is happening since updating to iOS 11.3!?it’s so frustrating!,1662253,@506912 We've received your DM. We'll continue to work with you there.
2177354,Fix this shit @115858,2177353,@638195 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1079150,@AppleSupport September 26th. The first three times I was trying to play music.,1079151,@374561 Let's continue in DM together. Please let us know what country you're in here: https://t.co/GDrqU22YpT
1527753,"@AppleSupport since the update, i️ haven’t been able to answer calls or facetime. and if i️ turn my phone off it will take about 15 minutes to come backon",1527755,@474359 Please send us a DM and let us know what's happening when you attempt to answer a call. We'll help get things sorted.
33397,@115858 Thank you for your quick reply. Problem solved automatically next day,33395,@123386 Glad to hear it. Let us know if anything else comes up.
693592,"@AppleSupport 6s. And none of the suggestions posted online for a fix are working long term, the problem always comes back within 24 hours. Please fix!",693594,@285363 Let's take a closer look into the issue. Join us in a DM and let us know if you're using an Apple Charger or third party. https://t.co/GDrqU22YpT
1411646,@AppleSupport Yes I am,1411648,@448094 What happens when you attempt to send texts? Does this happen on both Wi-Fi and cellular data? Let us know via DM. https://t.co/GDrqU22YpT
1856885,"So @115858 y’all always saying that the new iPhone has better battery life, and since I’ve had my iPhone 6 it’s gone to bad to worse.",1856884,@203255 We can definitely take a look at your iPhone's battery life with you. Which iOS are you running? Send us a DM and let us know. https://t.co/GDrqU22YpT
1823108,"FFS, @115858. This album was only released 2 days ago and I've already got duplicates in iTunes of almost every fu*%ing track! @AppleSupport https://t.co/MlWwB4Z8uj",1823107,@419613 Thanks for reaching out. We'd love to assist with this situation. Could you DM some details on when you first noticed this? https://t.co/GDrqU22YpT
1162088,What’s up with these damn question marks on Twitter again I thought @115858 fixed that weak ass shit,1162087,@393417 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2961378,@AppleSupport I know I’m not the only one with this issue I’ve checked Twitter y’all need to fix the keyboard shit cuz this is really irritating,2961377,@583952 Thanks for that screenshot and info. Let's take a closer look in DM. https://t.co/GDrqU22YpT
360745,@AppleSupport Thanks!,360744,@201420 You're very welcome. Please reach out if you need help from here.
29560,@AppleSupport Other wired thing before I update I had 6 gig available and after I have 10 more. I don’t know why,29562,@122491 Did this just happen when you updated to iOS 11.1.2 or did you notice it with a previous iOS update? Did the slowness start with this update or a previous update? Let us know in DM. We'll continue there. https://t.co/GDrqU22YpT
1338068,Did I get a phone or not?? And why did I not get an email to complete it yet?? Help... @115858 https://t.co/j0h3op82yV,1338066,@143655 You'll want to keep an eye out for the email to complete your order &amp; use the included link to check the status.
2987382,"@AppleSupport pretty much all of my photos have just disappeared, why is this? And how do I get them back?",2987381,@823703 Thanks for reaching out to us. We know how important our photos are and we'll do everything we can to get yours back. Do you use iCloud Photo Library to back your photos up? Join us in DM with more details about when you noticed they were missing. https://t.co/GDrqU2kzhr
2287393,@115858 @AppleSupport please tell me y’all working on this damn I️ shit I️ can’t deal with I️t,2287391,"@258012 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6"
2911785,.@AppleSupport My iPhone 7 is no longer usable after the latest updates. It keeps on crashing and rebooting. Thank you @115858 for taking that page from Android too.. #Fail #Apple #iOS1112 #iPhone7,2911783,@806050 We'd love to get your iPhone working as expected again. Is the device unexpectedly restarting while doing anything or using any app in particular? What do you do to restore functionality when this happens or does it automatically boot back up?
2237175,Ok @AppleSupport why are songs downloaded to my phone skipping to the next song after playing a few seconds? #ihatethis,2237174,@409287 We'd be happy to assist with that today. Send us a DM to get started. https://t.co/GDrqU22YpT
2072151,FIX THIS SHIT @AppleSupport,2072150,@612869 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT
362485,"iOS 11.1 is fucking tragic, fix it @AppleSupport. My phone is lagging af",362484,@201852 Let's look into this for you. Send us a DM and we can check on available options. https://t.co/GDrqU22YpT
2284495,Man if @115858 iPhone don’t *F*ix this “I” problem...,2284494,@663869 We’re here to help. We’ve released a new update to resolve this issue. You can find the steps to update here: https://t.co/80YRnjDFDk
1590504,I don’t don’t wanna sound like a broke bitch but uhhhh @115858 finessed my change of 2.11$ https://t.co/G9CcIzDbhg,1590503,@489009 We'd be happy to look into this with you. Can you please message us in DM with more details? https://t.co/GDrqU22YpT
1688485,"Hey @AppleSupport, is there anything I️ can do about the I️ glitch? It’s pretty annoying...",1688484,@512707 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1800874,"I love @115858 to a degree that is almost embarrassing, but every version of iOS 11 is soooooo glitchy it makes my phone almost unusable",1800872,@541109 We appreciate you liking your Apple products and we'd like to help any way we can. Which model do you have and what's the issue?
2286492,@AppleSupport Like the question mark box error? If so then yes I’m stilling seeing the error.,2286491,@664381 Please confirm if you are seeing it in things you are typing or things other people are typing.
1808254,Do i really have to wait 13 days 'till I can change my apple id password? @applesupport,1808253,@543238 We'd like to check on this for you. Send us a DM with the full details of what's happening. We can work from there. https://t.co/GDrqU22YpT
1784581,"@AppleSupport My music keeps skipping, screen freezes, touch response is slow, Siri keeps coming on and voice mail doesn’t work. I have iPhone 6, 11.0.3",1784583,@536190 Any steps tried so far?
2065725,"@AppleSupport iOS battery life is still dreadful even after disabling Siri, background app refresh, animations, auto brightness.",2065724,@610883 We'd be happy to take a look into this with you. Could you please DM us with what iOS version you're running? https://t.co/GDrqU22YpT
2078855,My phone was literally just on 100% and now it’s on 18% y’all want me to get that 8 that bad huh @115858 😒,2078854,@614827 We'd be happy to look into this with you. DM us when this began and which version of software you're using. https://t.co/GDrqU22YpT
930916,"@AppleSupport can’t get passed this screen, again, google this issue as I’m not the only one with this issue. https://t.co/ZGvxGoVsTJ",930914,@340822 We're happy to help. This appears to be iTunes trying to sync or getting ready to sync. Can you tell us more about what's happening?
1350565,and @AppleSupport why does my phone always autocorrect “i” to I️ ?????? #fixit,1350563,@434916 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT
1509384,"@AppleSupport Also- when i plug it in at say 20%, it will jump up to 50%",1509388,@470349 Thanks for all the info. Send us a DM and we'll help you out from there. https://t.co/GDrqU22YpT
463099,@115858 on my iPad I’m trying to delete a photo and it will just reappear plz send help I don’t need extra memes 😭,463098,@225062 We're happy to help. Can you tell us which iOS version you are using please?
32383,Hey @AppleSupport this is what happened after 10.13.1 please advise.!! https://t.co/ak14ZArtkf,32381,@123175 We want your Mac to work as expected. Does this message come back up if you click the Restart button?
1060594,@AppleSupport Will Apple Pay cash (on iOS 11) be coming to more countries in the near future?,1060593,@370408 We appreciate your interest and encourage you to stay up to date on Apple news here: https://t.co/gbIPLOsnZd
97591,"Fuck this question mark thing, like for real... I trust fellow tweeters (or twatters as I like to call them) still understand the tweet, but still. First I️t was just the letter I now it’s also it... What. The. Fuck. @115858",97590,"@137355 Please be sure your device is updated to iOS 11.1.2. The recent updates include a fix for autocorrect issues.  If the issues are still occurring at that point, shoot us over a DM and we'll take it from there. https://t.co/GDrqU22YpT"
